nom,SIREN,type,COG,COG_3digits,code_departement,code_departement_3digits,code_region,population,EPCI,url-ptf,url-datagouv,id-datagouv,merge,ptf
Brignemont,213100902,COM,31090,,31,031,76,392,200071314,,,,,
Bruguières,213100910,COM,31091,,31,031,76,5916,243100518,,,,,
Burgalays,213100928,COM,31092,,31,031,76,129,200072635,,,,,
Le Burgaud,213100936,COM,31093,,31,031,76,987,200071314,,,,,
Buzet-sur-Tarn,213100944,COM,31094,,31,031,76,2816,243100773,,,,,
Cabanac-Cazaux,213100951,COM,31095,,31,031,76,127,200073146,,,,,
Cabanac-Séguenville,213100969,COM,31096,,31,031,76,171,200071314,,,,,
Le Cabanial,213100977,COM,31097,,31,031,76,467,200071298,,,,,
Cadours,213100985,COM,31098,,31,031,76,1104,200071314,,,,,
Caignac,213100993,COM,31099,,31,031,76,360,200071298,,,,,
Calmont,213101009,COM,31100,,31,031,76,2402,200071298,,,,,
Cambernard,213101017,COM,31101,,31,031,76,470,200068815,,,,,
Cambiac,213101025,COM,31102,,31,031,76,218,200071298,,,,,
Canens,213101033,COM,31103,,31,031,76,60,200066819,,,,,
Capens,213101041,COM,31104,,31,031,76,675,200066819,,,,,
Caragoudes,213101058,COM,31105,,31,031,76,231,200071298,,,,,
Caraman,213101066,COM,31106,,31,031,76,2545,200071298,,,,,
Carbonne,213101074,COM,31107,,31,031,76,5816,200066819,,,,,
Cardeilhac,213101082,COM,31108,,31,031,76,269,200072643,,,,,
Cassagnabère-Tournas,213101090,COM,31109,,31,031,76,464,200072643,,,,,
Cassagne,213101108,COM,31110,,31,031,76,647,200073146,,,,,
Castagnac,213101116,COM,31111,,31,031,76,292,200066819,,,,,
Castagnède,213101124,COM,31112,,31,031,76,193,200073146,,,,,
Castanet-Tolosan,213101132,COM,31113,,31,031,76,13726,243100633,https://data.haute-garonne.fr/pages/catalogue-conseil-departemental-hg/?disjunctive.contributeurs-institutionnels&disjunctive.contributeurs-territoriaux&q.custom=publisher:%22Conseil%2Bd%C3%A9partemental%2Bde%2Bla%2BHaute-Garonne%22%20%0A%20%20%20%20%20%20%20%20%20%20%20%20OR%20publisher:%22Conseil%2BD%C3%A9partemental%2Bde%2BHaute-Garonne%22%7D&refine.contributeurs-territoriaux=Commune%20de%20Castanet-Tolosan,,,ptf,Haute-Garonne
Castelbiague,213101140,COM,31114,,31,031,76,253,200073146,,,,,
Castelgaillard,213101157,COM,31115,,31,031,76,62,200072643,,,,,
Castelginest,213101165,COM,31116,,31,031,76,10582,243100518,,,,,
Castelmaurou,213101173,COM,31117,,31,031,76,4369,243100815,,,,,
Castelnau-d'Estrétefonds,213101181,COM,31118,,31,031,76,6398,200034957,https://data.haute-garonne.fr/pages/catalogue-conseil-departemental-hg/?disjunctive.contributeurs-institutionnels&disjunctive.contributeurs-territoriaux&q.custom=publisher:%22Conseil%2Bd%C3%A9partemental%2Bde%2Bla%2BHaute-Garonne%22%20%0A%20%20%20%20%20%20%20%20%20%20%20%20OR%20publisher:%22Conseil%2BD%C3%A9partemental%2Bde%2BHaute-Garonne%22%7D&refine.contributeurs-territoriaux=Commune%20de%20Castelnau-d%27Estr%C3%A9tefonds,,,ptf,Haute-Garonne
Castelnau-Picampeau,213101199,COM,31119,,31,031,76,220,200068815,,,,,
Le Castéra,213101207,COM,31120,,31,031,76,754,200071314,,,,,
Castéra-Vignoles,213101215,COM,31121,,31,031,76,65,200072643,,,,,
Casties-Labrande,213101223,COM,31122,,31,031,76,119,200068815,,,,,
Castillon-de-Larboust,213101231,COM,31123,,31,031,76,64,200072635,,,,,
Castillon-de-Saint-Martory,213101249,COM,31124,,31,031,76,391,200073146,,,,,
Cathervielle,213101256,COM,31125,,31,031,76,36,200072635,,,,,
Caubiac,213101264,COM,31126,,31,031,76,392,200071314,,,,,
Caubous,213101272,COM,31127,,31,031,76,5,200072635,,,,,
Caujac,213101280,COM,31128,,31,031,76,849,200068807,,,,,
Cazarilh-Laspènes,213101298,COM,31129,,31,031,76,30,200072635,,,,,
Cazaril-Tambourès,213101306,COM,31130,,31,031,76,91,200072643,,,,,
Cazaunous,213101314,COM,31131,,31,031,76,72,200073146,,,,,
Cazaux-Layrisse,213101322,COM,31132,,31,031,76,61,200072635,,,,,
Cazeaux-de-Larboust,213101330,COM,31133,,31,031,76,101,200072635,,,,,
Cazeneuve-Montaut,213101348,COM,31134,,31,031,76,74,200072643,,,,,
Cazères,213101355,COM,31135,,31,031,76,4954,200068815,https://data.haute-garonne.fr/pages/catalogue-conseil-departemental-hg/?disjunctive.contributeurs-institutionnels&disjunctive.contributeurs-territoriaux&q.custom=publisher:%22Conseil%2Bd%C3%A9partemental%2Bde%2Bla%2BHaute-Garonne%22%20%0A%20%20%20%20%20%20%20%20%20%20%20%20OR%20publisher:%22Conseil%2BD%C3%A9partemental%2Bde%2BHaute-Garonne%22%7D&refine.contributeurs-territoriaux=Commune%20de%20Caz%C3%A8res-sur-Garonne,,,ptf,Haute-Garonne
Cépet,213101363,COM,31136,,31,031,76,1899,200034957,,,,,
Cessales,213101371,COM,31137,,31,031,76,167,200071298,,,,,
Charlas,213101389,COM,31138,,31,031,76,248,200072643,,,,,
Chaum,213101397,COM,31139,,31,031,76,193,200072635,,,,,
Chein-Dessus,213101405,COM,31140,,31,031,76,189,200073146,,,,,
Ciadoux,213101413,COM,31141,,31,031,76,233,200072643,,,,,
Cier-de-Luchon,213101421,COM,31142,,31,031,76,255,200072635,,,,,
Cier-de-Rivière,213101439,COM,31143,,31,031,76,286,200072635,,,,,
Cierp-Gaud,213101447,COM,31144,,31,031,76,746,200072635,,,,,
Cintegabelle,213101454,COM,31145,,31,031,76,2969,200068807,,,,,
Cirès,213101462,COM,31146,,31,031,76,13,200072635,,,,,
Clarac,213101470,COM,31147,,31,031,76,641,200072643,,,,,
Clermont-le-Fort,213101488,COM,31148,,31,031,76,533,243100633,,,,,
Colomiers,213101496,COM,31149,,31,031,76,39425,243100518,https://data.toulouse-metropole.fr/explore/?refine.publisher=Mairie+de+Colomiers,,,ptf,Toulouse Métropole
Cornebarrieu,213101504,COM,31150,,31,031,76,6685,243100518,,,,,
Corronsac,213101512,COM,31151,,31,031,76,835,243100633,,,,,
Coueilles,213101520,COM,31152,,31,031,76,99,200072643,,,,,
Couladère,213101538,COM,31153,,31,031,76,437,200068815,,,,,
Couret,213101553,COM,31155,,31,031,76,241,200073146,,,,,
Cox,213101561,COM,31156,,31,031,76,342,200071314,,,,,
Cugnaux,213101579,COM,31157,,31,031,76,18197,243100518,,https://www.data.gouv.fr/fr/organizations/58d27ed688ee383022f3994b/,58d27ed688ee383022f3994b,datagouv,DataGouv
Cuguron,213101587,COM,31158,,31,031,76,189,200072643,,,,,
Le Cuing,213101595,COM,31159,,31,031,76,470,200072643,,,,,
Daux,213101603,COM,31160,,31,031,76,2387,200071314,,,,,
Deyme,213101611,COM,31161,,31,031,76,1213,243100633,,,,,
Donneville,213101629,COM,31162,,31,031,76,1084,243100633,,,,,
Drémil-Lafage,213101637,COM,31163,,31,031,76,2731,243100518,,,,,
Drudas,213101645,COM,31164,,31,031,76,222,200071314,,,,,
Eaunes,213101652,COM,31165,,31,031,76,6256,200068641,,,,,
Empeaux,213101660,COM,31166,,31,031,76,261,200068641,,,,,
Encausse-les-Thermes,213101678,COM,31167,,31,031,76,708,200073146,,,,,
Eoux,213101686,COM,31168,,31,031,76,119,200072643,,,,,
Escalquens,213101694,COM,31169,,31,031,76,6813,243100633,,,,,
Escanecrabe,213101702,COM,31170,,31,031,76,256,200072643,,,,,
Espanès,213101710,COM,31171,,31,031,76,329,243100633,,,,,
Esparron,213101728,COM,31172,,31,031,76,59,200072643,,,,,
Esperce,213101736,COM,31173,,31,031,76,262,200068807,,,,,
Estadens,213101744,COM,31174,,31,031,76,532,200073146,,,,,
Estancarbon,213101751,COM,31175,,31,031,76,616,200072643,,,,,
Esténos,213101769,COM,31176,,31,031,76,192,200072635,,,,,
Eup,213101777,COM,31177,,31,031,76,135,200072635,,,,,
Fabas,213101785,COM,31178,,31,031,76,204,200072643,,,,,
Le Faget,213101793,COM,31179,,31,031,76,349,200071298,,,,,
Falga,213101801,COM,31180,,31,031,76,130,243100567,,,,,
Le Fauga,213101819,COM,31181,,31,031,76,2075,200068641,,,,,
Fenouillet,213101827,COM,31182,,31,031,76,5219,243100518,,,,,
Figarol,213101835,COM,31183,,31,031,76,314,200073146,,,,,
Flourens,213101843,COM,31184,,31,031,76,2001,243100518,https://data.toulouse-metropole.fr/explore/?refine.publisher=Mairie+de+Flourens,,,ptf,
Folcarde,213101850,COM,31185,,31,031,76,119,200071298,,,,,
Fonbeauzard,213101868,COM,31186,,31,031,76,3003,243100518,,,,,
Fonsorbes,213101876,COM,31187,,31,031,76,12015,200068641,https://data.haute-garonne.fr/pages/catalogue-conseil-departemental-hg/?disjunctive.contributeurs-institutionnels&disjunctive.contributeurs-territoriaux&q.custom=publisher:%22Conseil%2Bd%C3%A9partemental%2Bde%2Bla%2BHaute-Garonne%22%20%0A%20%20%20%20%20%20%20%20%20%20%20%20OR%20publisher:%22Conseil%2BD%C3%A9partemental%2Bde%2BHaute-Garonne%22%7D&refine.contributeurs-territoriaux=Commune%20de%20Fonsorbes,,,ptf,Haute-Garonne
Fontenilles,213101884,COM,31188,,31,031,76,6059,200023620,,,,,
Forgues,213101892,COM,31189,,31,031,76,216,200068815,,,,,
Fos,213101900,COM,31190,,31,031,76,237,200072635,,,,,
Fougaron,213101918,COM,31191,,31,031,76,97,200073146,,,,,
Fourquevaux,213101926,COM,31192,,31,031,76,792,243100633,,,,,
Le Fousseret,213101934,COM,31193,,31,031,76,1927,200068815,,,,,
Francarville,213101942,COM,31194,,31,031,76,176,200071298,,,,,
Francazal,213101959,COM,31195,,31,031,76,29,200073146,,,,,
Francon,213101967,COM,31196,,31,031,76,246,200068815,,,,,
Franquevielle,213101975,COM,31197,,31,031,76,340,200072643,,,,,
Le Fréchet,213101983,COM,31198,,31,031,76,106,200073146,,,,,
Fronsac,213101991,COM,31199,,31,031,76,220,200072635,,,,,
Frontignan-de-Comminges,213102007,COM,31200,,31,031,76,81,200072635,,,,,
Frontignan-Savès,213102015,COM,31201,,31,031,76,70,200072643,,,,,
Fronton,213102023,COM,31202,,31,031,76,6222,200034957,,,,,
Frouzins,213102031,COM,31203,,31,031,76,9177,200068641,,,,,
Fustignac,213102049,COM,31204,,31,031,76,83,200068815,,,,,
Gagnac-sur-Garonne,213102056,COM,31205,,31,031,76,3137,243100518,,,,,
Gaillac-Toulza,213102064,COM,31206,,31,031,76,1278,200068807,,,,,
Galié,213102072,COM,31207,,31,031,76,88,200072635,,,,,
Ganties,213102080,COM,31208,,31,031,76,332,200073146,,,,,
Garac,213102098,COM,31209,,31,031,76,158,200071314,,,,,
Gardouch,213102106,COM,31210,,31,031,76,1291,200071298,,,,,
Gargas,213102114,COM,31211,,31,031,76,694,200034957,,,,,
Garidech,213102122,COM,31212,,31,031,76,1780,243100732,,,,,
Garin,213102130,COM,31213,,31,031,76,148,200072635,,,,,
Gauré,213102155,COM,31215,,31,031,76,510,243100732,,,,,
Gémil,213102163,COM,31216,,31,031,76,280,243100732,,,,,
Génos,213102171,COM,31217,,31,031,76,71,200072635,,,,,
Gensac-de-Boulogne,213102189,COM,31218,,31,031,76,129,200072643,,,,,
Gensac-sur-Garonne,213102197,COM,31219,,31,031,76,445,200066819,,,,,
Gibel,213102205,COM,31220,,31,031,76,367,200071298,,,,,
Gouaux-de-Larboust,213102213,COM,31221,,31,031,76,67,200072635,,,,,
Gouaux-de-Luchon,213102221,COM,31222,,31,031,76,46,200072635,,,,,
Goudex,213102239,COM,31223,,31,031,76,48,200072643,,,,,
Gourdan-Polignan,213102247,COM,31224,,31,031,76,1389,200072635,,,,,
Goutevernisse,213102254,COM,31225,,31,031,76,190,200066819,,,,,
Gouzens,213102262,COM,31226,,31,031,76,91,200066819,,,,,
Goyrans,213102270,COM,31227,,31,031,76,879,243100633,,,,,
Gragnague,213102288,COM,31228,,31,031,76,1856,243100732,,,,,
Gratens,213102296,COM,31229,,31,031,76,702,200068815,,,,,
Gratentour,213102304,COM,31230,,31,031,76,4250,243100518,,,,,
Grazac,213102312,COM,31231,,31,031,76,595,200068807,,,,,
Grenade,213102320,COM,31232,,31,031,76,8946,200071314,,,,,
Grépiac,213102338,COM,31233,,31,031,76,1008,200068807,,,,,
Le Grès,213102346,COM,31234,,31,031,76,441,200071314,,,,,
Guran,213102353,COM,31235,,31,031,76,45,200072635,,,,,
Herran,213102361,COM,31236,,31,031,76,76,200073146,,,,,
His,213102379,COM,31237,,31,031,76,253,200073146,,,,,
Huos,213102387,COM,31238,,31,031,76,500,200072635,,,,,
L'Isle-en-Dodon,213102395,COM,31239,,31,031,76,1654,200072643,,,,,
Issus,213102403,COM,31240,,31,031,76,605,243100633,,,,,
Izaut-de-l'Hôtel,213102411,COM,31241,,31,031,76,319,200073146,,,,,
Jurvielle,213102429,COM,31242,,31,031,76,22,200072635,,,,,
Juzes,213102437,COM,31243,,31,031,76,90,243100567,,,,,
Juzet-de-Luchon,213102445,COM,31244,,31,031,76,385,200072635,,,,,
Juzet-d'Izaut,213102452,COM,31245,,31,031,76,193,200073146,,,,,
Labarthe-Inard,213102460,COM,31246,,31,031,76,865,200072643,,,,,
Labarthe-Rivière,213102478,COM,31247,,31,031,76,1361,200072643,,,,,
Labarthe-sur-Lèze,213102486,COM,31248,,31,031,76,6279,200068641,,,,,
Labastide-Beauvoir,213102494,COM,31249,,31,031,76,1298,243100633,,,,,
Labastide-Clermont,213102502,COM,31250,,31,031,76,672,200068815,,,,,
Labastide-Paumès,213102510,COM,31251,,31,031,76,147,200072643,,,,,
Labastide-Saint-Sernin,213102528,COM,31252,,31,031,76,1930,243100815,,,,,
Labastidette,213102536,COM,31253,,31,031,76,2596,200068641,,,,,
Labège,213102544,COM,31254,,31,031,76,4191,243100633,,,,,
Labroquère,213102551,COM,31255,,31,031,76,339,200072635,,,,,
Labruyère-Dorsa,213102569,COM,31256,,31,031,76,290,200068807,,,,,
Lacaugne,213102585,COM,31258,,31,031,76,223,200066819,,,,,
Lacroix-Falgarde,213102593,COM,31259,,31,031,76,2116,243100633,,,,,
Laffite-Toupière,213102601,COM,31260,,31,031,76,104,200073146,,,,,
Lafitte-Vigordane,213102619,COM,31261,,31,031,76,1206,200066819,,,,,
Lagarde,213102627,COM,31262,,31,031,76,420,200071298,,,,,
Lagardelle-sur-Lèze,213102635,COM,31263,,31,031,76,3090,200068807,,,,,
Lagrâce-Dieu,213102643,COM,31264,,31,031,76,578,200068807,,,,,
Lagraulet-Saint-Nicolas,213102650,COM,31265,,31,031,76,255,200071314,,,,,
Lahage,213102668,COM,31266,,31,031,76,209,200068815,,,,,
Lahitère,213102676,COM,31267,,31,031,76,60,200066819,,,,,
Lalouret-Laffiteau,213102684,COM,31268,,31,031,76,137,200072643,,,,,
Lamasquère,213102692,COM,31269,,31,031,76,1476,200068641,,,,,
Landorthe,213102700,COM,31270,,31,031,76,1024,200072643,,,,,
Lanta,213102718,COM,31271,,31,031,76,2110,200071298,,,,,
Lapeyrère,213102726,COM,31272,,31,031,76,69,200066819,,,,,
Lapeyrouse-Fossat,213102734,COM,31273,,31,031,76,2879,243100732,,,,,
Larcan,213102742,COM,31274,,31,031,76,181,200072643,,,,,
Laréole,213102759,COM,31275,,31,031,76,176,200071314,,,,,
Larroque,213102767,COM,31276,,31,031,76,297,200072643,,,,,
Lasserre-Pradère,200077451,COM,31277,,31,031,76,1564,243100781,,,,,
Latoue,213102783,COM,31278,,31,031,76,328,200072643,,,,,
Latour,213102791,COM,31279,,31,031,76,78,200066819,,,,,
Latrape,213102809,COM,31280,,31,031,76,377,200066819,,,,,
Launac,213102817,COM,31281,,31,031,76,1416,200071314,,,,,
Launaguet,213102825,COM,31282,,31,031,76,8988,243100518,,,,,
Lautignac,213102833,COM,31283,,31,031,76,266,200068815,,,,,
Lauzerville,213102841,COM,31284,,31,031,76,1640,243100633,,,,,
Lavalette,213102858,COM,31285,,31,031,76,751,243100732,,,,,
Lavelanet-de-Comminges,213102866,COM,31286,,31,031,76,633,200066819,,,,,
Lavernose-Lacasse,213102874,COM,31287,,31,031,76,3127,200068641,,,,,
Layrac-sur-Tarn,213102882,COM,31288,,31,031,76,331,243100773,,,,,
Lécussan,213102890,COM,31289,,31,031,76,271,200072643,,,,,
Lège,213102908,COM,31290,,31,031,76,44,200072635,,,,,
Léguevin,213102916,COM,31291,,31,031,76,9444,243100781,,,,,
Lescuns,213102924,COM,31292,,31,031,76,72,200068815,,,,,
Lespinasse,213102932,COM,31293,,31,031,76,2757,243100518,,,,,
Lespiteau,213102940,COM,31294,,31,031,76,104,200072643,,,,,
Lespugue,213102957,COM,31295,,31,031,76,81,200072643,,,,,
Lestelle-de-Saint-Martory,213102965,COM,31296,,31,031,76,448,200073146,,,,,
Lévignac,213102973,COM,31297,,31,031,76,2152,243100781,,,,,
Lherm,213102999,COM,31299,,31,031,76,3757,200068815,,,,,
Lieoux,200014512,COM,31300,,31,031,76,126,200072643,,,,,
Lilhac,213103013,COM,31301,,31,031,76,131,200072643,,,,,
Lodes,213103021,COM,31302,,31,031,76,299,200072643,,,,,
Longages,213103039,COM,31303,,31,031,76,3116,200066819,,,,,
Loubens-Lauragais,213103047,COM,31304,,31,031,76,471,200071298,,,,,
Loudet,213103054,COM,31305,,31,031,76,202,200072643,,,,,
Lourde,213103062,COM,31306,,31,031,76,92,200072635,,,,,
Luscan,213103088,COM,31308,,31,031,76,55,200072635,,,,,
Lussan-Adeilhac,213103096,COM,31309,,31,031,76,229,200068815,,,,,
Lux,213103104,COM,31310,,31,031,76,349,200071298,,,,,
La Magdelaine-sur-Tarn,213103112,COM,31311,,31,031,76,1192,243100773,,,,,
Mailholas,213103120,COM,31312,,31,031,76,34,200066819,,,,,
Malvezie,213103138,COM,31313,,31,031,76,117,200072635,,,,,
Mancioux,213103146,COM,31314,,31,031,76,413,200073146,,,,,
Mane,213103153,COM,31315,,31,031,76,1003,200073146,,,,,
Marignac,213103161,COM,31316,,31,031,76,492,200072635,,,,,
Marignac-Lasclares,213103179,COM,31317,,31,031,76,497,200068815,,,,,
Marignac-Laspeyres,213103187,COM,31318,,31,031,76,224,200068815,,,,,
Marliac,213103195,COM,31319,,31,031,76,146,200068807,,,,,
Marquefave,213103203,COM,31320,,31,031,76,1020,200066819,,,,,
Marsoulas,213103211,COM,31321,,31,031,76,131,200073146,,,,,
Martisserre,213103229,COM,31322,,31,031,76,63,200072643,,,,,
Martres-de-Rivière,213103237,COM,31323,,31,031,76,368,200072635,,,,,
Martres-Tolosane,213103245,COM,31324,,31,031,76,2425,200068815,,,,,
Mascarville,213103252,COM,31325,,31,031,76,191,200071298,,,,,
Massabrac,213103260,COM,31326,,31,031,76,89,200066819,,,,,
Mauran,213103278,COM,31327,,31,031,76,234,200068815,,,,,
Mauremont,213103286,COM,31328,,31,031,76,333,200071298,,,,,
Maurens,213103294,COM,31329,,31,031,76,208,243100567,,,,,
Mauressac,213103302,COM,31330,,31,031,76,523,200068807,,,,,
Maureville,213103310,COM,31331,,31,031,76,316,200071298,,,,,
Mauvaisin,213103328,COM,31332,,31,031,76,237,200071298,,,,,
Mauvezin,213103336,COM,31333,,31,031,76,95,200072643,,,,,
Mauzac,213103344,COM,31334,,31,031,76,1304,200066819,,,,,
Mayrègne,213103351,COM,31335,,31,031,76,27,200072635,,,,,
Mazères-sur-Salat,213103369,COM,31336,,31,031,76,633,200073146,,,,,
Melles,213103377,COM,31337,,31,031,76,90,200072635,,,,,
Menville,213103385,COM,31338,,31,031,76,791,200071314,,,,,
Mérenvielle,213103393,COM,31339,,31,031,76,492,243100781,,,,,
Mervilla,213103401,COM,31340,,31,031,76,277,243100633,,,,,
Merville,213103419,COM,31341,,31,031,76,5710,200071314,https://data.laregion.fr/explore/?disjunctive.publisher&sort=modified&refine.publisher=Commune+de+Merville,,,ptf,
Milhas,213103427,COM,31342,,31,031,76,177,200073146,,,,,
Mirambeau,213103435,COM,31343,,31,031,76,63,200072643,,,,,
Miramont-de-Comminges,213103443,COM,31344,,31,031,76,790,200072643,,,,,
Miremont,213103450,COM,31345,,31,031,76,2526,200068807,,https://www.data.gouv.fr/fr/organizations/5d0a0c318b4c4108d1265df6/,5d0a0c318b4c4108d1265df6,datagouv,DataGouv
Mirepoix-sur-Tarn,213103468,COM,31346,,31,031,76,1027,243100773,,,,,
Molas,213103476,COM,31347,,31,031,76,171,200072643,,,,,
Moncaup,213103484,COM,31348,,31,031,76,39,200073146,,,,,
Mondavezan,213103492,COM,31349,,31,031,76,923,200068815,,,,,
Mondilhan,213103500,COM,31350,,31,031,76,93,200072643,,,,,
Mondonville,213103518,COM,31351,,31,031,76,4609,243100518,,,,,
Mondouzil,213103526,COM,31352,,31,031,76,241,243100518,,,,,
Monès,213103534,COM,31353,,31,031,76,97,200068815,,,,,
Monestrol,213103542,COM,31354,,31,031,76,62,200071298,,,,,
Mons,213103559,COM,31355,,31,031,76,1832,243100518,,,,,
Montaigut-sur-Save,213103567,COM,31356,,31,031,76,1724,200071314,,,,,
Montastruc-de-Salies,213103575,COM,31357,,31,031,76,290,200073146,,,,,
Montastruc-la-Conseillère,213103583,COM,31358,,31,031,76,3525,243100732,,,,,
Montastruc-Savès,213103591,COM,31359,,31,031,76,78,200068815,,,,,
Montauban-de-Luchon,213103609,COM,31360,,31,031,76,503,200072635,,,,,
Montaut,213103617,COM,31361,,31,031,76,510,200066819,,,,,
Montberaud,213103625,COM,31362,,31,031,76,215,200068815,,,,,
Montbernard,213103633,COM,31363,,31,031,76,227,200072643,,,,,
Montberon,213103641,COM,31364,,31,031,76,2987,243100815,,,,,
Montbrun-Bocage,213103658,COM,31365,,31,031,76,487,200066819,,,,,
Montbrun-Lauragais,213103666,COM,31366,,31,031,76,631,243100633,,,,,
Montclar-de-Comminges,213103674,COM,31367,,31,031,76,89,200068815,,,,,
Montclar-Lauragais,213103682,COM,31368,,31,031,76,249,200071298,,,,,
Mont-de-Galié,213103690,COM,31369,,31,031,76,43,200072635,,,,,
Montégut-Bourjac,213103708,COM,31370,,31,031,76,136,200068815,,,,,
Montégut-Lauragais,213103716,COM,31371,,31,031,76,457,243100567,,,,,
Montespan,213103724,COM,31372,,31,031,76,461,200073146,,,,,
Montesquieu-Guittaut,213103732,COM,31373,,31,031,76,178,200072643,,,,,
Montesquieu-Lauragais,213103740,COM,31374,,31,031,76,990,200071298,,,,,
Montesquieu-Volvestre,213103757,COM,31375,,31,031,76,3101,200066819,,https://www.data.gouv.fr/fr/organizations/5d1217448b4c4160c8be2597/,5d1217448b4c4160c8be2597,datagouv,DataGouv
Montgaillard-de-Salies,213103765,COM,31376,,31,031,76,106,200073146,,,,,
Montgaillard-Lauragais,213103773,COM,31377,,31,031,76,761,200071298,,,,,
Montgaillard-sur-Save,213103781,COM,31378,,31,031,76,86,200072643,,,,,
Montgazin,213103799,COM,31379,,31,031,76,202,200066819,,,,,
Montgeard,213103807,COM,31380,,31,031,76,495,200071298,,,,,
Montgiscard,213103815,COM,31381,,31,031,76,2487,243100633,,,,,
Montgras,213103823,COM,31382,,31,031,76,107,200068815,,,,,
Montjoire,213103831,COM,31383,,31,031,76,1299,243100732,,,,,
Montlaur,213103849,COM,31384,,31,031,76,1608,243100633,,,,,
Montmaurin,213103856,COM,31385,,31,031,76,216,200072643,,,,,
