nom,SIREN,type,COG,COG_3digits,code_departement,code_departement_3digits,code_region,population,EPCI,url-ptf,url-datagouv,id-datagouv,merge,ptf,trancheEffectifsUniteLegale,EffectifsSup50
Aramon,213000128,COM,30012,,30,030,76,4311,243000684.0,,,,,,22.0,True
Bagnols-sur-Cèze,213000284,COM,30028,,30,030,76,18600,200034692.0,,,,,,32.0,True
Beaucaire,213000326,COM,30032,,30,030,76,16107,243000585.0,,,,,,32.0,True
Beauvoisin,213000334,COM,30033,,30,030,76,4834,243000593.0,,,,,,21.0,True
Bellegarde,213000342,COM,30034,,30,030,76,7210,243000585.0,,,,,,22.0,True
Bouillargues,213000474,COM,30047,,30,030,76,6459,243000643.0,,,,,,21.0,True
Caissargues,213000607,COM,30060,,30,030,76,4105,243000643.0,,,,,,21.0,True
Calvisson,213000623,COM,30062,,30,030,76,5842,243000296.0,,,,,,21.0,True
Caveirac,213000755,COM,30075,,30,030,76,4293,243000643.0,,,,,,21.0,True
Clarensac,213000821,COM,30082,,30,030,76,4361,243000643.0,,,,,,21.0,True
Gallargues-le-Montueux,213001233,COM,30123,,30,030,76,3783,243000569.0,,,,,,21.0,True
Garons,213001258,COM,30125,,30,030,76,4944,243000643.0,,,,,,21.0,True
Générac,213001282,COM,30128,,30,030,76,4174,243000643.0,,,,,,21.0,True
La Grand-Combe,213001324,COM,30132,,30,030,76,5138,200066918.0,,,,,,22.0,True
Le Grau-du-Roi,213001332,COM,30133,,30,030,76,8595,243000650.0,,,,,,32.0,True
Laudun-l'Ardoise,213001415,COM,30141,,30,030,76,6409,200034692.0,,,,,,22.0,True
Manduel,213001555,COM,30155,,30,030,76,6909,243000643.0,,,,,,22.0,True
Marguerittes,213001563,COM,30156,,30,030,76,8744,243000643.0,,,,,,31.0,True
Milhaud,213001696,COM,30169,,30,030,76,5770,243000643.0,,,,,,22.0,True
Nîmes,213001894,COM,30189,,30,030,76,152952,243000643.0,https://data.nimes-metropole.fr/explore/?disjunctive.publisher&sort=explore.popularity_score&refine.publisher=Ville+de+N%C3%AEmes,,,ptf,Nîmes Métropole,51.0,True
Pont-Saint-Esprit,213002025,COM,30202,,30,030,76,10519,200034692.0,,,,,,32.0,True
Poulx,213002066,COM,30206,,30,030,76,4047,243000643.0,,,,,,21.0,True
Pujaut,213002090,COM,30209,,30,030,76,4274,248400251.0,,,,,,21.0,True
Redessan,213002116,COM,30211,,30,030,76,4172,243000643.0,,,,,,21.0,True
Rochefort-du-Gard,213002173,COM,30217,,30,030,76,7709,248400251.0,,,,,,22.0,True
Roquemaure,213002215,COM,30221,,30,030,76,5546,248400251.0,,,,,,22.0,True
Rousson,213002231,COM,30223,,30,030,76,4177,200066918.0,,,,,,21.0,True
Saint-Christol-lez-Alès,213002439,COM,30243,,30,030,76,7219,200066918.0,,,,,,22.0,True
Saint-Gilles,213002587,COM,30258,,30,030,76,13711,243000643.0,,,,,,32.0,True
Saint-Hilaire-de-Brethmas,213002595,COM,30259,,30,030,76,4419,200066918.0,,,,,,21.0,True
Saint-Hippolyte-du-Fort,213002637,COM,30263,,30,030,76,4043,200034411.0,,,,,,21.0,True
Saint-Laurent-d'Aigouze,213002769,COM,30276,,30,030,76,3516,243000650.0,,,,,,21.0,True
Saint-Martin-de-Valgalgues,213002843,COM,30284,,30,030,76,4480,200066918.0,,,,,,21.0,True
Saint-Privat-des-Vieux,213002942,COM,30294,,30,030,76,5309,200066918.0,,,,,,21.0,True
Salindres,213003056,COM,30305,,30,030,76,3535,200066918.0,,,,,,21.0,True
Sommières,213003213,COM,30321,,30,030,76,4979,243000296.0,,,,,,21.0,True
Uchaud,213003338,COM,30333,,30,030,76,4356,243000569.0,,,,,,21.0,True
Uzès,213003346,COM,30334,,30,030,76,8813,200034379.0,,,,,,22.0,True
Vauvert,213003411,COM,30341,,30,030,76,11742,243000593.0,,,,,,32.0,True
Vergèze,213003445,COM,30344,,30,030,76,5267,243000569.0,,,,,,22.0,True
Le Vigan,213003502,COM,30350,,30,030,76,3944,243000270.0,,,,,,21.0,True
Villeneuve-lès-Avignon,213003510,COM,30351,,30,030,76,12103,248400251.0,,,,,,32.0,True
Aucamville,213100225,COM,31022,,31,031,76,8477,243100518.0,https://data.toulouse-metropole.fr/explore/?refine.publisher=Mairie+d%27Aucamville,,,ptf,Toulouse Métropole,22.0,True
Aussonne,213100324,COM,31032,,31,031,76,7057,243100518.0,,,,,,22.0,True
Auterive,213100332,COM,31033,,31,031,76,9850,200068807.0,https://data.haute-garonne.fr/pages/catalogue-partenaires-conseil-departemental-de-la-haute-garonne0/?disjunctive.publisher&q.custom=NOT%20publisher:%22Conseil%2Bd%C3%A9partemental%2Bde%2Bla%2BHaute-Garonne%22%20%0A%20%20%20%20%20%20%20%20%20%20%20%20%20%20&refine.publisher=Commune%20d%27Auterive,,,ptf,Haute-Garonne,31.0,True
Auzeville-Tolosane,213100357,COM,31035,,31,031,76,4375,243100633.0,,,,,,22.0,True
Balma,213100449,COM,31044,,31,031,76,16878,243100518.0,https://data.toulouse-metropole.fr/explore/?refine.publisher=Mairie+de+Balma,,,ptf,Toulouse Métropole,32.0,True
Beauzelle,213100563,COM,31056,,31,031,76,6463,243100518.0,,,,,,22.0,True
Bessières,213100662,COM,31066,,31,031,76,4132,243100773.0,,,,,,22.0,True
Blagnac,213100696,COM,31069,,31,031,76,25009,243100518.0,https://data.toulouse-metropole.fr/explore/?sort=modified&refine.publisher=Ville+de+Blagnac,,,ptf,Toulouse Métropole,42.0,True
Bouloc,213100795,COM,31079,,31,031,76,4743,200034957.0,,,,,,22.0,True
Bruguières,213100910,COM,31091,,31,031,76,5916,243100518.0,,,,,,22.0,True
Carbonne,213101074,COM,31107,,31,031,76,5816,200066819.0,,,,,,22.0,True
Castanet-Tolosan,213101132,COM,31113,,31,031,76,13726,243100633.0,https://data.haute-garonne.fr/pages/catalogue-conseil-departemental-hg/?disjunctive.contributeurs-institutionnels&disjunctive.contributeurs-territoriaux&q.custom=publisher:%22Conseil%2Bd%C3%A9partemental%2Bde%2Bla%2BHaute-Garonne%22%20%0A%20%20%20%20%20%20%20%20%20%20%20%20OR%20publisher:%22Conseil%2BD%C3%A9partemental%2Bde%2BHaute-Garonne%22%7D&refine.contributeurs-territoriaux=Commune%20de%20Castanet-Tolosan,,,ptf,Haute-Garonne,32.0,True
Castelginest,213101165,COM,31116,,31,031,76,10582,243100518.0,,,,,,31.0,True
Castelmaurou,213101173,COM,31117,,31,031,76,4369,243100815.0,,,,,,21.0,True
Castelnau-d'Estrétefonds,213101181,COM,31118,,31,031,76,6398,200034957.0,https://data.haute-garonne.fr/pages/catalogue-conseil-departemental-hg/?disjunctive.contributeurs-institutionnels&disjunctive.contributeurs-territoriaux&q.custom=publisher:%22Conseil%2Bd%C3%A9partemental%2Bde%2Bla%2BHaute-Garonne%22%20%0A%20%20%20%20%20%20%20%20%20%20%20%20OR%20publisher:%22Conseil%2BD%C3%A9partemental%2Bde%2BHaute-Garonne%22%7D&refine.contributeurs-territoriaux=Commune%20de%20Castelnau-d%27Estr%C3%A9tefonds,,,ptf,Haute-Garonne,22.0,True
Cazères,213101355,COM,31135,,31,031,76,4954,200068815.0,https://data.haute-garonne.fr/pages/catalogue-conseil-departemental-hg/?disjunctive.contributeurs-institutionnels&disjunctive.contributeurs-territoriaux&q.custom=publisher:%22Conseil%2Bd%C3%A9partemental%2Bde%2Bla%2BHaute-Garonne%22%20%0A%20%20%20%20%20%20%20%20%20%20%20%20OR%20publisher:%22Conseil%2BD%C3%A9partemental%2Bde%2BHaute-Garonne%22%7D&refine.contributeurs-territoriaux=Commune%20de%20Caz%C3%A8res-sur-Garonne,,,ptf,Haute-Garonne,21.0,True
Colomiers,213101496,COM,31149,,31,031,76,39425,243100518.0,https://data.toulouse-metropole.fr/explore/?refine.publisher=Mairie+de+Colomiers,,,ptf,Toulouse Métropole,42.0,True
Cornebarrieu,213101504,COM,31150,,31,031,76,6685,243100518.0,,,,,,32.0,True
Cugnaux,213101579,COM,31157,,31,031,76,18197,243100518.0,,https://www.data.gouv.fr/fr/organizations/58d27ed688ee383022f3994b/,58d27ed688ee383022f3994b,datagouv,DataGouv,32.0,True
Eaunes,213101652,COM,31165,,31,031,76,6256,200068641.0,,,,,,21.0,True
Escalquens,213101694,COM,31169,,31,031,76,6813,243100633.0,,,,,,22.0,True
Fenouillet,213101827,COM,31182,,31,031,76,5219,243100518.0,,,,,,22.0,True
Fonsorbes,213101876,COM,31187,,31,031,76,12015,200068641.0,https://data.haute-garonne.fr/pages/catalogue-conseil-departemental-hg/?disjunctive.contributeurs-institutionnels&disjunctive.contributeurs-territoriaux&q.custom=publisher:%22Conseil%2Bd%C3%A9partemental%2Bde%2Bla%2BHaute-Garonne%22%20%0A%20%20%20%20%20%20%20%20%20%20%20%20OR%20publisher:%22Conseil%2BD%C3%A9partemental%2Bde%2BHaute-Garonne%22%7D&refine.contributeurs-territoriaux=Commune%20de%20Fonsorbes,,,ptf,Haute-Garonne,31.0,True
Fontenilles,213101884,COM,31188,,31,031,76,6059,200023620.0,,,,,,22.0,True
Fronton,213102023,COM,31202,,31,031,76,6222,200034957.0,,,,,,22.0,True
Frouzins,213102031,COM,31203,,31,031,76,9177,200068641.0,,,,,,22.0,True
Gratentour,213102304,COM,31230,,31,031,76,4250,243100518.0,,,,,,21.0,True
Grenade,213102320,COM,31232,,31,031,76,8946,200071314.0,,,,,,22.0,True
Labarthe-sur-Lèze,213102486,COM,31248,,31,031,76,6279,200068641.0,,,,,,21.0,True
Labège,213102544,COM,31254,,31,031,76,4191,243100633.0,,,,,,21.0,True
Launaguet,213102825,COM,31282,,31,031,76,8988,243100518.0,,,,,,31.0,True
Léguevin,213102916,COM,31291,,31,031,76,9444,243100781.0,,,,,,31.0,True
Lherm,213102999,COM,31299,,31,031,76,3757,200068815.0,,,,,,21.0,True
Merville,213103419,COM,31341,,31,031,76,5710,200071314.0,https://data.laregion.fr/explore/?disjunctive.publisher&sort=modified&refine.publisher=Commune+de+Merville,,,ptf,,22.0,True
Montastruc-la-Conseillère,213103583,COM,31358,,31,031,76,3525,243100732.0,,,,,,21.0,True
Montrabé,213103898,COM,31389,,31,031,76,4183,243100518.0,,,,,,22.0,True
Muret,213103955,COM,31395,,31,031,76,25488,200068641.0,,,,,,32.0,True
Nailloux,213103963,COM,31396,,31,031,76,3916,200071298.0,,,,,,21.0,True
Pechbonnieu,213104102,COM,31410,,31,031,76,4511,243100815.0,,,,,,21.0,True
Pibrac,213104177,COM,31417,,31,031,76,8712,243100518.0,,,,,,22.0,True
Pins-Justaret,213104219,COM,31421,,31,031,76,4481,200068641.0,,,,,,21.0,True
Plaisance-du-Touch,213104243,COM,31424,,31,031,76,19075,243100781.0,,,,,,32.0,True
Portet-sur-Garonne,213104334,COM,31433,,31,031,76,9841,200068641.0,,,,,,22.0,True
Quint-Fonsegrives,213104458,COM,31445,,31,031,76,5787,243100518.0,,,,,,22.0,True
Ramonville-Saint-Agne,213104466,COM,31446,,31,031,76,14725,243100633.0,,,,,,32.0,True
Revel,213104516,COM,31451,,31,031,76,9893,243100567.0,,,,,,31.0,True
Roques,213104581,COM,31458,,31,031,76,4602,200068641.0,https://data.laregion.fr/explore/?disjunctive.publisher&sort=modified&refine.publisher=Commune+de+Roques,,,ptf,,21.0,True
Saint-Alban,213104672,COM,31467,,31,031,76,6200,243100518.0,,,,,,22.0,True
Saint-Gaudens,213104839,COM,31483,,31,031,76,12082,200072643.0,,,,,,32.0,True
Saint-Jean,213104888,COM,31488,,31,031,76,10833,243100518.0,,,,,,31.0,True
Saint-Jory,213104904,COM,31490,,31,031,76,5857,243100518.0,,,,,,22.0,True
Saint-Lys,213104995,COM,31499,,31,031,76,9621,200068641.0,,,,,,22.0,True
Saint-Orens-de-Gameville,213105067,COM,31506,,31,031,76,12034,243100518.0,,,,,,32.0,True
La Salvetat-Saint-Gilles,213105265,COM,31526,,31,031,76,8513,243100781.0,,,,,,22.0,True
Seysses,213105471,COM,31547,,31,031,76,9174,200068641.0,,,,,,22.0,True
Toulouse,213105554,COM,31555,,31,031,76,484809,243100518.0,https://data.toulouse-metropole.fr/explore/?refine.publisher=Mairie+de+Toulouse,https://www.data.gouv.fr/fr/organizations/534fff8aa3a7292c64a77ecd,534fff8aa3a7292c64a77ecd,ptf+datagouv,"Toulouse Métropole, DataGouv",53.0,True
Tournefeuille,213105570,COM,31557,,31,031,76,27529,243100518.0,,,,,,41.0,True
L'Union,213105612,COM,31561,,31,031,76,11900,243100518.0,,,,,,32.0,True
Verfeil,213105737,COM,31573,,31,031,76,3665,243100732.0,,,,,,21.0,True
Villefranche-de-Lauragais,213105828,COM,31582,,31,031,76,4580,200071298.0,,,,,,22.0,True
Villemur-sur-Tarn,213105844,COM,31584,,31,031,76,5993,243100773.0,,,,,,22.0,True
Villeneuve-Tolosane,213105885,COM,31588,,31,031,76,9838,243100518.0,,,,,,22.0,True
Auch,213200132,COM,32013,,32,032,76,23067,200066926.0,,,,,,32.0,True
Condom,213201072,COM,32107,,32,032,76,6735,243200417.0,,,,,,22.0,True
Eauze,213201197,COM,32119,,32,032,76,3992,243200458.0,,,,,,21.0,True
Fleurance,213201320,COM,32132,,32,032,76,6132,243200391.0,,,,,,22.0,True
L'Isle-Jourdain,213201601,COM,32160,,32,032,76,9069,200023620.0,,,,,,31.0,True
Lectoure,213202088,COM,32208,,32,032,76,4027,243200391.0,,,,,,22.0,True
Mirande,213202567,COM,32256,,32,032,76,3794,243200425.0,,,,,,21.0,True
Vic-Fezensac,213204621,COM,32462,,32,032,76,3558,243200607.0,,,,,,21.0,True
Ambarès-et-Lagrave,213300031,COM,33003,,33,033,75,16480,243300316.0,,,,,,32.0,True
Andernos-les-Bains,213300056,COM,33005,,33,033,75,11897,243301504.0,,,,,,32.0,True
Arcachon,213300098,COM,33009,,33,033,75,11528,243300563.0,,,,,,32.0,True
Arès,213300114,COM,33011,,33,033,75,6431,243301504.0,,,,,,22.0,True
Arsac,213300122,COM,33012,,33,033,75,3638,243301447.0,,,,,,21.0,True
Artigues-près-Bordeaux,213300130,COM,33013,,33,033,75,8728,243300316.0,,,,,,22.0,True
Val de Virvée,200058071,COM,33018,,33,033,75,3553,243301223.0,,,,,,21.0,True
Audenge,213300197,COM,33019,,33,033,75,8105,243301504.0,,,,,,22.0,True
Le Barp,213300296,COM,33029,,33,033,75,5587,243301405.0,,,,,,22.0,True
Bassens,213300320,COM,33032,,33,033,75,7336,243300316.0,,,,,,32.0,True
Bazas,213300361,COM,33036,,33,033,75,5036,200043982.0,,,,,,22.0,True
Bègles,213300395,COM,33039,,33,033,75,28955,243300316.0,,,,,,41.0,True
Belin-Béliet,213300429,COM,33042,,33,033,75,5581,243301405.0,,,,,,22.0,True
Biganos,213300510,COM,33051,,33,033,75,10823,243301504.0,,,,,,31.0,True
Blanquefort,213300569,COM,33056,,33,033,75,16418,243300316.0,,,,,,32.0,True
Blaye,213300585,COM,33058,,33,033,75,4947,200023794.0,,,,,,22.0,True
Bordeaux,213300635,COM,33063,,33,033,75,257804,243300316.0,https://opendata.bordeaux-metropole.fr/explore/?disjunctive.publisher&disjunctive.frequence&disjunctive.territoire&sort=title&refine.publisher=Ville+de+Bordeaux,,,ptf,Bordeaux Métropole,51.0,True
Bouliac,213300650,COM,33065,,33,033,75,3701,243300316.0,,,,,,21.0,True
Le Bouscat,213300692,COM,33069,,33,033,75,24090,243300316.0,,,,,,41.0,True
Bruges,213300759,COM,33075,,33,033,75,18087,243300316.0,,,,,,32.0,True
Cadaujac,213300809,COM,33080,,33,033,75,6159,243301264.0,,,,,,22.0,True
Canéjan,213300908,COM,33090,,33,033,75,5605,243301165.0,,,,,,22.0,True
Carbon-Blanc,213300965,COM,33096,,33,033,75,8172,243300316.0,,,,,,22.0,True
Carignan-de-Bordeaux,213300999,COM,33099,,33,033,75,3899,243301355.0,,,,,,21.0,True
Castelnau-de-Médoc,213301047,COM,33104,,33,033,75,4819,243301389.0,,,,,,21.0,True
Cenon,213301195,COM,33119,,33,033,75,24975,243300316.0,,,,,,41.0,True
Cestas,213301229,COM,33122,,33,033,75,17181,243301165.0,,,,,,32.0,True
Coutras,213301385,COM,33138,,33,033,75,8762,200070092.0,,,,,,22.0,True
Créon,213301401,COM,33140,,33,033,75,4771,243301215.0,,,,,,21.0,True
Eysines,213301625,COM,33162,,33,033,75,23752,243300316.0,,,,,,32.0,True
Floirac,213301674,COM,33167,,33,033,75,17554,243300316.0,,,,,,41.0,True
Gradignan,213301922,COM,33192,,33,033,75,25964,243300316.0,,,,,,41.0,True
Gujan-Mestras,213301997,COM,33199,,33,033,75,21602,243300563.0,,,,,,32.0,True
Le Haillan,213302003,COM,33200,,33,033,75,11197,243300316.0,,,,,,32.0,True
Hourtin,213302037,COM,33203,,33,033,75,3556,200070720.0,,,,,,21.0,True
Izon,213302078,COM,33207,,33,033,75,5875,200070092.0,,,,,,22.0,True
La Brède,213302136,COM,33213,,33,033,75,4766,243301264.0,,,,,,21.0,True
Lacanau,213302144,COM,33214,,33,033,75,4985,200070720.0,,,,,,22.0,True
Langon,213302276,COM,33227,,33,033,75,7531,200043974.0,,,,,,22.0,True
Lanton,213302292,COM,33229,,33,033,75,7043,243301504.0,,,,,,22.0,True
Latresne,213302342,COM,33234,,33,033,75,3643,243301439.0,,,,,,21.0,True
Lège-Cap-Ferret,213302367,COM,33236,,33,033,75,8584,243301504.0,,,,,,32.0,True
Léognan,213302383,COM,33238,,33,033,75,10546,243301264.0,,,,,,22.0,True
Lesparre-Médoc,213302409,COM,33240,,33,033,75,5900,200069995.0,,,,,,22.0,True
Libourne,213302433,COM,33243,,33,033,75,25400,200070092.0,https://data.libourne.fr/portail?facet.field=,,,ptf,Libourne,41.0,True
Lormont,213302490,COM,33249,,33,033,75,23871,243300316.0,,,,,,41.0,True
Ludon-Médoc,213302565,COM,33256,,33,033,75,4812,243301447.0,,,,,,21.0,True
Macau,213302623,COM,33262,,33,033,75,4249,243301447.0,,,,,,21.0,True
Martignas-sur-Jalle,213302730,COM,33273,,33,033,75,7511,243300316.0,,,,,,31.0,True
Mérignac,213302813,COM,33281,,33,033,75,70815,243300316.0,,,,,,42.0,True
Mios,213302847,COM,33284,,33,033,75,10078,243301504.0,,,,,,31.0,True
Parempuyre,213303126,COM,33312,,33,033,75,8789,243300316.0,,,,,,31.0,True
Pauillac,213303142,COM,33314,,33,033,75,4945,200069995.0,,,,,,22.0,True
Pessac,213303183,COM,33318,,33,033,75,64514,243300316.0,https://opendata.bordeaux-metropole.fr/explore/?disjunctive.publisher&disjunctive.frequence&disjunctive.territoire&sort=title&refine.publisher=Ville+de+Pessac,,,ptf,Bordeaux Métropole,42.0,True
Le Pian-Médoc,213303225,COM,33322,,33,033,75,6787,243301447.0,,,,,,22.0,True
Pineuilh,213303241,COM,33324,,33,033,75,4508,243301371.0,,,,,,21.0,True
La Réole,213303522,COM,33352,,33,033,75,4441,200044394.0,,,,,,21.0,True
Sadirac,213303639,COM,33363,,33,033,75,4280,243301215.0,,,,,,21.0,True
Saint-André-de-Cubzac,213303662,COM,33366,,33,033,75,11627,243301223.0,,https://www.data.gouv.fr/fr/organizations/534fff66a3a7292c64a77d79,534fff66a3a7292c64a77d79,datagouv,DataGouv,31.0,True
Saint-Aubin-de-Médoc,213303761,COM,33376,,33,033,75,7533,243300316.0,,,,,,22.0,True
Saint-Denis-de-Pile,213303936,COM,33393,,33,033,75,5600,200070092.0,,https://www.data.gouv.fr/fr/organizations/621c872a44355164f329e2f4/,621c872a44355164f329e2f4,datagouv,DataGouv,22.0,True
Sainte-Eulalie,213303977,COM,33397,,33,033,75,4684,243301249.0,,,,,,22.0,True
Saint-Jean-d'Illac,213304223,COM,33422,,33,033,75,8530,243301165.0,,,,,,31.0,True
Saint-Laurent-Médoc,213304249,COM,33424,,33,033,75,4757,200069995.0,,,,,,22.0,True
Saint-Loubès,213304330,COM,33433,,33,033,75,9615,243301249.0,,https://www.data.gouv.fr/fr/organizations/5c6686958b4c4112712e3f6c/,5c6686958b4c4112712e3f6c,datagouv,DataGouv,31.0,True
Saint-Médard-en-Jalles,213304496,COM,33449,,33,033,75,31661,243300316.0,,,,,,41.0,True
Saint-Sulpice-et-Cameyrac,213304835,COM,33483,,33,033,75,4681,243301249.0,,,,,,21.0,True
Salles,213304983,COM,33498,,33,033,75,7157,243301405.0,,,,,,22.0,True
Le Taillan-Médoc,213305196,COM,33519,,33,033,75,10245,243300316.0,,,,,,31.0,True
Talence,213305220,COM,33522,,33,033,75,43574,243300316.0,https://opendata.bordeaux-metropole.fr/explore/?disjunctive.publisher&disjunctive.frequence&disjunctive.territoire&sort=title&refine.publisher=Ville+de+Talence,,,ptf,Bordeaux Métropole,41.0,True
Le Teich,213305279,COM,33527,,33,033,75,8059,243300563.0,,,,,,31.0,True
La Teste-de-Buch,213305295,COM,33529,,33,033,75,26438,243300563.0,,,,,,41.0,True
Tresses,213305352,COM,33535,,33,033,75,4661,243301355.0,,,,,,21.0,True
Vayres,213305394,COM,33539,,33,033,75,4006,200070092.0,,,,,,21.0,True
Villenave-d'Ornon,213305501,COM,33550,,33,033,75,34290,243300316.0,,,,,,41.0,True
Marcheprime,213305550,COM,33555,,33,033,75,4778,243301504.0,,,,,,22.0,True
Agde,213400039,COM,34003,,34,034,76,29023,243400819.0,,,,,,42.0,True
Baillargues,213400229,COM,34022,,34,034,76,7856,243400017.0,http://data.montpellier3m.fr/datasets/commune/baillargues,,,ptf,Montpellier3M,22.0,True
Balaruc-les-Bains,213400237,COM,34023,,34,034,76,6858,200066355.0,,,,,,32.0,True
Bédarieux,213400286,COM,34028,,34,034,76,6026,200042646.0,,,,,,22.0,True
Bessan,213400310,COM,34031,,34,034,76,5141,243400819.0,,,,,,21.0,True
Béziers,213400328,COM,34032,,34,034,76,78453,243400769.0,,,,,,51.0,True
Canet,213400518,COM,34051,,34,034,76,3548,243400355.0,,,,,,21.0,True
Castelnau-le-Lez,213400575,COM,34057,,34,034,76,20810,243400017.0,http://data.montpellier3m.fr/datasets/commune/castelnau-le-lez,,,ptf,Montpellier3M,41.0,True
Castries,213400583,COM,34058,,34,034,76,6280,243400017.0,http://data.montpellier3m.fr/datasets/commune/castries,,,ptf,Montpellier3M,22.0,True
Cazouls-lès-Béziers,213400690,COM,34069,,34,034,76,5081,243400488.0,,,,,,22.0,True
Clapiers,213400773,COM,34077,,34,034,76,5579,243400017.0,http://data.montpellier3m.fr/datasets/commune/clapiers,,,ptf,Montpellier3M,22.0,True
Clermont-l'Hérault,213400799,COM,34079,,34,034,76,9001,243400355.0,,,,,,31.0,True
Cournonterral,213400880,COM,34088,,34,034,76,6182,243400017.0,http://data.montpellier3m.fr/datasets/commune/cournonterral,,,ptf,Montpellier3M,22.0,True
Le Crès,213400906,COM,34090,,34,034,76,9443,243400017.0,http://data.montpellier3m.fr/datasets/commune/le-cr%C3%A8s,,,ptf,Montpellier3M,22.0,True
Fabrègues,213400955,COM,34095,,34,034,76,7158,243400017.0,http://data.montpellier3m.fr/datasets/commune/fabr%C3%A8gues,,,ptf,Montpellier3M,22.0,True
Florensac,213401011,COM,34101,,34,034,76,5099,243400819.0,,,,,,21.0,True
Frontignan,213401086,COM,34108,,34,034,76,22946,200066355.0,,,,,,41.0,True
Ganges,213401110,COM,34111,,34,034,76,4125,243400736.0,,https://www.data.gouv.fr/fr/organizations/5c45a5c18b4c4104123ed6d5/,5c45a5c18b4c4104123ed6d5,datagouv,DataGouv,21.0,True
Gigean,213401136,COM,34113,,34,034,76,6506,200066355.0,,,,,,22.0,True
Gignac,213401144,COM,34114,,34,034,76,6303,243400694.0,,,,,,22.0,True
Grabels,213401169,COM,34116,,34,034,76,8525,243400017.0,http://data.montpellier3m.fr/datasets/commune/grabels,,,ptf,Montpellier3M,22.0,True
Jacou,213401201,COM,34120,,34,034,76,6893,243400017.0,http://data.montpellier3m.fr/datasets/commune/jacou,,,ptf,Montpellier3M,22.0,True
Juvignac,213401235,COM,34123,,34,034,76,11203,243400017.0,http://data.montpellier3m.fr/datasets/commune/juvignac,,,ptf,Montpellier3M,32.0,True
Lattes,213401292,COM,34129,,34,034,76,16805,243400017.0,http://data.montpellier3m.fr/datasets/commune/lattes,,,ptf,Montpellier3M,32.0,True
Lodève,213401425,COM,34142,,34,034,76,7690,200017341.0,,,,,,22.0,True
Lunel,213401458,COM,34145,,34,034,76,26499,243400520.0,,,,,,41.0,True
Lunel-Viel,213401466,COM,34146,,34,034,76,3971,243400520.0,,,,,,22.0,True
Maraussan,213401482,COM,34148,,34,034,76,4496,243400488.0,,,,,,22.0,True
Marseillan,213401508,COM,34150,,34,034,76,7888,200066355.0,,https://www.data.gouv.fr/fr/organizations/619f6a6f7e3df0247d6a31e1/,619f6a6f7e3df0247d6a31e1,datagouv,DataGouv,32.0,True
